timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,delta,sequence_id,label
15:47.8,7.526718,-14.175572,129.061066,-0.04338,0.008119,0.060754,0.201843,41,x
15:48.0,-106.068703,34.954197,63.801525,0.093635,-0.020188,0.087816,0.200586,41,x
15:48.2,-113.488548,-19.137405,-71.984734,0.051337,-0.056451,0.156338,0.19875,41,x
15:48.4,-7.969466,-63.877861,-120.435112,0.004709,-0.053664,0.198744,0.202866,41,x
15:48.6,51.748093,29.877863,-119.068703,-0.032637,-0.03261,0.178339,0.200815,41,x
15:48.8,110.870232,57.541985,13.541985,-0.048387,-0.003897,0.117991,0.19992,41,x
15:49.0,51.900764,39.282444,93.213737,0.023598,0.018375,0.057426,0.201801,41,x
15:49.8,60.625954,20.305344,1.083969,-0.019241,0.063325,0.108681,0.819579,42,x
15:50.0,-27.961832,44.244274,103.71756,-0.045031,0.025844,0.026277,0.203568,42,x
15:50.2,-102.39695,36.068703,69.488548,0.087275,-0.019674,0.089981,0.19989,42,x
15:50.4,-123.610687,36.076336,-68,0.0958,-0.051391,0.178366,0.200886,42,x
15:50.6,-46.64122,26.877863,-172.007629,0.026656,-0.076477,0.221259,0.200053,42,x
15:50.8,95.885498,49.824429,-115.39695,-0.071363,-0.056397,0.18459,0.19935,42,x
15:51.0,129.870224,27.068703,70.832062,-0.031554,-0.006143,0.076261,0.203016,42,x
15:51.2,25.763359,-9.198473,106.419846,0.069793,0.043353,0.020594,0.199856,42,x
15:51.9,36.916031,58.480915,13.931297,-0.070443,0.052609,0.12048,0.721859,43,x
15:52.1,-24.931297,17.664122,137.92366,-0.027252,0.01069,0.039754,0.200667,43,x
15:52.3,-119.770996,47.664124,75.045799,0.099237,-0.029795,0.09396,0.201123,43,x
15:52.5,-99.755722,38.664124,-107.091606,0.104027,-0.067682,0.153144,0.201113,43,x
15:52.7,-71,41.717556,-176.954193,0.012854,-0.083919,0.195226,0.201456,43,x
15:52.9,166.442749,69.984734,-33.801525,-0.06706,-0.057615,0.20827,0.201096,43,x
15:53.1,123.519081,36.045803,71.587784,-0.050146,-0.004573,0.042271,0.20016,43,x
15:53.3,-41.595421,14.603053,79.992363,0.112795,0.022705,0.110359,0.198444,43,x
15:54.1,40.503819,34.748093,29.145039,-0.091984,0.043002,0.13117,0.822135,44,x
15:54.3,-13.847328,31.748091,138.061066,0.007361,0.003924,0.027062,0.202637,44,x
15:54.6,-145.679382,25.541985,53.396946,0.106679,-0.047846,0.129546,0.201351,44,x
15:54.8,-126.122139,39.824429,-134.931305,0.111956,-0.086409,0.17769,0.199531,44,x
15:55.0,-26.312977,94.648857,-198.129776,-0.031663,-0.083838,0.221692,0.201595,44,x
15:55.2,128.580154,55.122139,-56.725189,-0.075611,-0.043841,0.142942,0.199246,44,x
15:55.4,96.824425,52.557251,87.954201,-0.037806,-0.007956,0.03123,0.200383,44,x
15:55.6,11.167939,-1.229008,52.603054,0.120589,0.052203,0.0899,0.202332,44,x
15:56.4,36.900764,-19.473282,-21.70229,-0.028659,0.054151,0.119344,0.821734,45,x
15:56.6,4.992366,1.885496,170.07634,-0.034667,-0.008173,0.033665,0.201246,45,x
15:56.8,-160.984726,61.809162,16.557251,0.105677,-0.044355,0.069008,0.198181,45,x
15:57.0,-137.396942,66.488548,-157.900757,0.095042,-0.093824,0.164213,0.202967,45,x
15:57.2,3.961832,70.160309,-142.183212,0.006008,-0.071227,0.221692,0.201568,45,x
15:57.4,183.549622,-34.877861,-31.51145,-0.061512,-0.061891,0.158394,0.199207,45,x
15:57.6,73.374046,65.290077,89.816795,-0.013991,0.000108,-0.008119,0.201619,45,x
15:57.8,-15.572519,-2.221374,14.419847,0.175525,0.046033,0.123755,0.199459,45,x
15:58.7,61.244274,24.435114,20.664122,-0.039971,0.041621,0.135527,0.924054,46,x
15:58.9,11.885496,14.282443,132.091599,0.023003,0.015074,0.025574,0.200499,46,x
15:59.1,-116.740456,41.625954,40.068703,0.095881,-0.033773,0.08852,0.200586,46,x
15:59.3,-139.29007,31.587786,-136.885498,0.083459,-0.089575,0.184969,0.20274,46,x
15:59.5,-0.274809,42.160305,-212,0.047927,-0.092228,0.214819,0.197104,46,x
15:59.7,167.954193,41.190838,-65.946564,-0.075909,-0.051012,0.146379,0.203239,46,x
15:59.9,68.694656,88.587784,184.816788,-0.048766,-0.02211,0.028983,0.199885,46,x
16:00.1,1.916031,8.442748,22.045801,0.069604,0.035857,0.106246,0.200794,46,x
16:01.1,28.007633,6.389313,-11.480916,-0.040485,0.066492,0.122781,1.023144,47,x
16:01.3,24.167938,49.175571,128.389313,-0.053258,0.011014,0.089061,0.201449,47,x
16:01.5,-87.091606,44.274811,90.870232,0.079427,-0.009228,0.066762,0.198767,47,x
16:01.7,-122.404579,29.793894,-28.328245,0.097856,-0.040404,0.144755,0.20226,47,x
16:01.9,-53.587788,-2.564885,-132.70993,0.061783,-0.051499,0.179286,0.200558,47,x
16:02.1,39.068703,51.32061,-157.442749,0.006901,-0.027793,0.176363,0.200893,47,x
16:02.3,112.458015,51.190838,47.664124,-0.057182,-0.009012,0.097126,0.201188,47,x
16:02.5,26.816793,40.229008,111.732826,0.032204,0.034667,0.02376,0.198676,47,x
16:03.5,67.03817,12.977099,8.007633,-0.065788,0.057155,0.101835,0.922055,48,x
16:03.7,-18.946566,19.587786,140.458008,0.028009,0.011123,0.041784,0.202519,48,x
16:03.9,-123.480919,15.40458,35.503819,0.086626,-0.036967,0.081782,0.201621,48,x
16:04.1,-122.39695,20.977098,-100.221375,0.089386,-0.046466,0.221692,0.199968,48,x
16:04.3,7.900764,-17.51145,-177.160309,0.026602,-0.038591,0.17842,0.199448,48,x
16:04.5,140.381683,47.67939,3.946565,-0.030201,-0.016697,0.156906,0.202671,48,x
16:04.7,112.435112,56.32061,173.648849,0.003383,0.00157,-0.01732,0.197818,48,x
16:09.4,18.358778,-51.290077,-6.458015,-0.061783,0.071931,0.120589,4.738237,49,x
16:09.6,4.167939,31.709923,134.854965,-0.034288,0.007956,0.056343,0.199888,49,x
16:09.8,-145.832062,51.007633,73.96183,0.096233,-0.032907,0.056289,0.199591,49,x
16:10.0,-132.335876,7.465649,-144.755722,0.082918,-0.096233,0.221692,0.202679,49,x
16:10.2,98.290077,7.572519,-210.702286,-0.027143,-0.088737,0.221692,0.200256,49,x
16:10.4,137.297714,96.900764,12.465649,-0.08051,-0.031825,0.078074,0.200369,49,x
16:10.6,0.51145,-5.030534,165.328247,0.110007,0.031581,0.069658,0.200337,49,x
16:11.5,103.198471,46.687023,13.832061,-0.054557,0.044652,0.153956,0.923121,50,x
16:11.7,-20.839695,35.114502,223.343506,-0.010608,-0.031311,0.037481,0.200627,50,x
16:11.9,-115.32061,47.007633,36.916031,0.142725,-0.036453,0.070172,0.201092,50,x
16:12.1,-97.404579,13.931297,-125.335876,0.120399,-0.086734,0.178123,0.201188,50,x
16:12.3,62.946564,-29.404581,-155.045807,0.019349,-0.060863,0.221692,0.200184,50,x
16:12.5,136.549622,63.122139,-44.946564,-0.076288,-0.033151,0.127489,0.201164,50,x
16:12.7,26.67939,18.610687,195.297714,0.023977,-0.014965,0.056235,0.199068,50,x
16:14.1,79.068703,108.862595,-24.633587,-0.03445,0.061702,0.110765,1.324626,51,x
16:14.3,8.282443,77.656487,162.488556,0.022353,0.001407,0.042515,0.199682,51,x
16:14.5,-135.64122,10.229008,33.938931,0.137989,-0.013693,0.115744,0.202899,51,x
16:14.7,-108.496185,2.89313,-137.977097,0.107409,-0.056424,0.221692,0.200759,51,x
16:14.9,7.519084,-19.007633,-184.916031,-0.004844,-0.012124,0.180666,0.200035,51,x
16:15.1,114.106873,42.557251,-10.549619,-0.041351,0.026981,0.125595,0.201162,51,x
16:15.3,59.396946,65.435112,169.526718,0.054828,0.021054,0.022407,0.198346,51,x
16:16.3,36.244274,31.801527,-13.053435,-0.030093,0.081186,0.116773,1.024509,52,x
16:16.5,-35.763359,80.458015,96.725189,0.030147,0.031879,0.049307,0.20103,52,x
16:16.7,-81.900764,11.312977,-1.030534,0.115988,-0.002463,0.069928,0.200751,52,x
16:16.9,-73.351143,-31.496183,-126.061066,0.132794,-0.039565,0.219067,0.200953,52,x
16:17.1,71.938934,-32.068703,-184.229004,-0.052798,-0.045897,0.181695,0.19939,52,x
16:17.3,95.847328,81.137405,98.007637,-0.09055,-0.023517,0.063488,0.202116,52,x
16:17.5,-90.862595,47.587788,81.167938,0.174604,0.027847,0.133957,0.200364,52,x
16:18.5,25.770992,22.458015,26.335878,-0.03813,0.065761,0.142969,1.022882,53,x
16:18.7,-3.763359,58.793892,86.419846,-0.084271,0.01916,0.060132,0.199034,53,x
16:18.9,-123.64122,-30.656488,88.213737,0.066437,0.000947,0.054476,0.201645,53,x
16:19.1,-88.610687,-41.541985,-94.656487,0.082052,-0.03058,0.178772,0.202698,53,x
16:19.3,-4.664122,-21.564886,-165.145035,0.025059,-0.049848,0.221692,0.200311,53,x
16:19.5,95.839691,19.206106,-190.07634,-0.111063,-0.057426,0.179963,0.201009,53,x
16:19.7,97.488548,100.870232,74.992363,-0.07691,-0.003843,0.064597,0.199315,53,x
16:19.9,-27.564886,49.366413,91.67939,0.073798,0.027657,0.149978,0.19931,53,x
16:20.9,0.061069,77.236641,213.679382,-0.038022,-0.006549,0.020946,1.023624,54,x
16:21.1,-207.56488,21.259542,61.938931,0.068873,-0.044301,0.040052,0.203245,54,x
16:21.3,-139.251907,36.229008,-192.755722,0.078047,-0.099399,0.211409,0.199917,54,x
16:21.5,59.801525,-2.977099,-247.572525,0.014938,-0.087627,0.189732,0.201213,54,x
16:21.7,216.213745,91.755722,-99.496185,-0.132523,-0.088033,0.142103,0.200831,54,x
16:21.9,15.778625,123.229004,246.068695,-0.089548,-0.042,0.04219,0.198268,54,x
16:22.1,18.564886,-29.61832,14.748092,0.123403,0.06476,0.111658,0.202115,54,x
16:25.0,-27.458015,12.885496,-37.076336,-0.056506,0.034315,0.095123,2.827776,55,x
16:25.2,-107.083969,-12.083969,68.656487,-0.038834,-0.018862,0.024437,0.20339,55,x
16:25.4,-116.610687,-5.068702,-56.122139,0.075774,-0.069414,0.221692,0.198141,55,x
16:25.6,75.213737,-31.847328,-179.625961,-0.03169,-0.08576,0.221692,0.20314,55,x
16:25.8,195.824432,52.755726,-40.183205,-0.105813,-0.052013,0.139776,0.200805,55,x
16:26.0,105.39695,156.145035,131.061066,-0.054124,-0.004086,0.052067,0.19991,55,x
16:26.2,-77.671753,-35.145039,41.496181,0.12841,0.045248,0.160776,0.200436,55,x
16:27.0,24.732824,93.091606,19.274809,-0.056397,0.058427,0.07323,0.822701,56,x
16:27.2,-173.015274,57.32061,127.587784,0.012665,-0.03629,0.04357,0.198881,56,x
16:27.4,-176.801529,4.961832,-23.916031,0.09285,-0.104947,0.177987,0.202035,56,x
16:27.6,-30.229008,152.396942,-250.129776,0.0374,-0.137124,0.178799,0.201958,56,x
16:27.8,159.427475,84.809158,-100.389313,-0.060863,-0.072337,0.167595,0.198447,56,x
16:28.0,105.824425,103.015266,79.725189,-0.056803,-0.008416,0.079454,0.201897,56,x
16:28.2,-31.648855,16.900763,97.816795,0.029741,0.036588,0.044517,0.201064,56,x
16:28.9,-17.213741,14.564885,-1.977099,-0.007659,0.055044,0.08465,0.720213,57,x
16:29.1,-89.732826,126.160309,69.007637,-0.118451,0.003193,0.091307,0.203329,57,x
16:29.3,-141.625961,-38.763359,84.114502,0.001786,-0.05085,0.079427,0.198022,57,x
16:29.5,-62.175571,-9.351145,-138.557251,0.019809,-0.100996,0.220989,0.202388,57,x
16:29.7,38.572517,122.229004,-240.755722,-0.211328,-0.1483,0.195578,0.201567,57,x
16:29.9,202.213745,34.374046,-28.213741,-0.053799,-0.078913,0.150898,0.199959,57,x
16:30.1,91.908394,77.671753,86.099236,-0.06162,0.008714,0.023598,0.19978,57,x
16:30.3,-71.839691,15.091603,91.389313,0.091524,0.011501,0.128599,0.200195,57,x
16:31.0,41.694656,-37.877861,4.450382,-0.086815,0.065328,0.125703,0.622937,58,x
16:31.2,-99.625954,69.977097,110.374046,-0.03123,-0.005548,0.036155,0.199704,58,x
16:31.4,-141.152664,40.511452,36.061069,0.075233,-0.061891,0.136285,0.200314,58,x
16:31.6,-52.145039,-51.603054,-153.366409,0.023923,-0.089197,0.221692,0.203015,58,x
16:31.8,37.496181,38.885498,-192.893127,-0.037643,-0.071417,0.16976,0.200288,58,x
16:32.0,148.007629,33.503819,-78.129768,-0.052527,-0.048062,0.138233,0.200701,58,x
16:32.2,44.572517,168.954193,132.755722,-0.090441,-0.006874,0.119777,0.201075,58,x
16:32.4,-19.778625,47.251907,11.870229,0.048603,0.026629,0.103052,0.200077,58,x
16:33.1,75.076332,18.267176,-5.206107,-0.058373,0.057615,0.18248,0.721951,59,x
16:33.3,-72.374046,129.473282,126.763359,-0.037319,0.021596,0.040241,0.201461,59,x
16:33.5,-123.35878,34.549618,-32.809162,-0.007956,-0.014559,0.101672,0.200975,59,x
16:33.7,-119.564888,23.984734,-110.610687,0.019755,-0.075801,0.169165,0.200241,59,x
16:33.9,77.412216,-29.229008,-185.328247,-0.010419,-0.116827,0.193223,0.200491,59,x
16:34.1,118.236641,1.038168,-97.129768,-0.060294,-0.063109,0.15899,0.199148,59,x
16:34.3,113.587784,52.435116,57.931297,-0.04108,-0.010419,0.086842,0.201005,59,x
16:34.5,20.335878,59.061069,153.64122,0.001948,-0.00157,0.083757,0.202378,59,x
16:35.2,51.587788,79.839691,-7.770992,-0.063379,0.037968,0.085516,0.721683,60,x
16:35.4,-24.229008,48.534351,117.442749,-0.052933,0.022597,0.055829,0.199788,60,x
16:35.6,-108.954201,26,53.70229,0.060592,-0.029822,0.140723,0.201656,60,x
16:35.8,-84.312981,-71.549622,-99.206108,0.030282,-0.066302,0.221692,0.19932,60,x
16:36.0,-4.564886,13.274809,-174.43512,-0.025357,-0.071606,0.189191,0.202351,60,x
16:36.2,143.816788,-0.954198,-32.839695,-0.068684,-0.028523,0.145026,0.200435,60,x
16:36.4,102.114502,53.893131,88.595421,-0.041621,0.01234,0.017482,0.200946,60,x
16:37.2,79.290077,-41.351147,23.977098,-0.090766,0.056424,0.157637,0.822421,61,x
16:37.4,8.412213,84.595421,37.328243,-0.07028,0.04587,0.073149,0.200687,61,x
16:37.6,-143.351151,73.839691,79.366409,0.023273,-0.044111,0.057994,0.200649,61,x
16:37.8,-111.618324,-10.114504,-93.267174,0.075638,-0.103675,0.172872,0.200643,61,x
16:38.0,-9.061069,6.526718,-206.465652,0.02257,-0.104947,0.152143,0.201057,61,x
16:38.2,126.893127,23.80916,-91.618324,-0.053691,-0.072526,0.189434,0.199709,61,x
16:38.4,151.671753,63.427483,28.938931,-0.051851,-0.025817,0.065084,0.200075,61,x
16:38.6,-41.35878,95.862595,72.167938,-0.01759,0.024302,0.095069,0.202012,61,x
17:15.1,46.778625,-42.832062,9.908397,-0.031987,0.048252,0.144863,36.437768,62,x
17:15.3,21.526718,34.717556,6.938931,-0.043624,0.052284,0.123782,0.200951,62,x
17:15.5,-48.442749,31.816793,61.61832,-0.046357,0.025411,0.038726,0.200999,62,x
17:15.7,-80.435112,29.603054,30.160305,-0.014262,0.017807,0.091605,0.200047,62,x
17:15.9,-92.549622,4.793893,-7.725191,-0.011961,-0.003275,0.146054,0.200986,62,x
17:16.1,-36.442749,-3.748092,-73.885498,-0.000108,-0.009607,0.173711,0.201016,62,x
17:16.3,26.480917,-16.969465,-81.305344,-0.000352,-0.028929,0.164889,0.199951,62,x
17:16.5,63.65649,-22.389313,-65.465652,-0.058508,-0.027089,0.14443,0.201005,62,x
17:16.7,73.633591,-15.847328,10.748092,-0.045789,0.001732,0.126109,0.200995,62,x
17:16.9,57.435116,-4.664122,28.908398,-0.016806,0.022705,0.118965,0.201046,62,x
17:17.1,43.396946,6.374046,51.816795,-0.026467,0.031933,0.091389,0.199991,62,x
17:17.3,-7.129771,-8.59542,60.007633,0.04587,0.054205,0.100671,0.200963,62,x
17:17.5,1.755725,31.946566,-61.404579,0.020405,0.055883,0.117558,0.201003,62,x
17:19.0,28.572519,-14.19084,32.992367,-0.01805,0.054611,0.12186,1.524998,63,x
17:19.2,-16.366413,22.091602,31.32061,-0.015994,0.040079,0.093932,0.200623,63,x
17:19.4,-45.374046,6.908397,51.946564,0.008497,0.027766,0.118153,0.200005,63,x
17:19.6,-74.893127,22.801527,15.206107,0.001326,0.013666,0.124242,0.200999,63,x
17:19.8,-62.65649,-10.938931,-46.450382,-0.002787,-0.00138,0.185592,0.201011,63,x
17:20.0,-15.083969,15.374045,-61.564884,-0.019891,-0.014235,0.161317,0.200032,63,x
17:20.2,27.007633,14.175572,-87.427483,-0.027197,-0.028063,0.173143,0.200954,63,x
17:20.4,75.412216,-20.984734,-43.450382,-0.046439,-0.015615,0.156311,0.201048,63,x
17:20.6,78.793892,7.770992,22.030535,-0.055883,0.000866,0.113471,0.200951,63,x
17:20.8,53.267174,18.687023,52.541985,-0.036967,0.021839,0.093094,0.201002,63,x
17:21.0,-6.59542,5.877862,68.236641,0.002787,0.040458,0.062378,0.200002,63,x
17:21.2,-11.450381,12.045801,7.870229,0.028659,0.065842,0.128464,0.199996,63,x
17:22.5,23.473282,3.648855,5.526718,-0.039429,0.056235,0.109737,1.325,64,x
17:22.7,1.954198,23.48855,31.977098,-0.028848,0.044463,0.08852,0.201046,64,x
17:22.9,-49,36.64122,24.984734,-0.007713,0.031987,0.09442,0.200954,64,x
17:23.1,-69.259544,5.885496,13.702291,0.015642,0.018781,0.120074,0.201437,64,x
17:23.3,-70.854965,26.519083,-39.145039,0.012557,0.011664,0.146487,0.199563,64,x
17:23.5,-17.564886,1.167939,-75.450378,-0.014099,-0.008876,0.171763,0.201003,64,x
17:23.7,24.267176,-5.435114,-73.625954,-0.023409,-0.018889,0.152847,0.199999,64,x
17:23.9,71.290077,20.053434,-32.526718,-0.061702,-0.006305,0.151981,0.201045,64,x
17:24.1,74.656487,-1.083969,13.374045,-0.047386,0.005629,0.094798,0.201,64,x
17:24.3,26.106871,8.450381,58.923664,-0.032664,0.023544,0.081267,0.199957,64,x
17:24.5,-8.580153,4.984733,42.763359,0.007361,0.042677,0.099128,0.200999,64,x
17:24.7,-3.099237,14.114504,-9.351145,-0.013125,0.046168,0.116962,0.200998,64,x
17:26.2,-16.839695,19.625954,20.480917,-0.025249,0.042379,0.08557,1.424,65,x
17:26.4,-54.030533,30.580153,40.290077,0.009066,0.019918,0.074042,0.201051,65,x
17:26.6,-77.274811,2.007634,2.099237,0.034964,0.014208,0.143321,0.199948,65,x
17:26.8,-55.748093,-4.839694,-31.770992,0.017374,-0.002706,0.16589,0.201045,65,x
17:27.0,-15.992367,4.717557,-51.70229,0.003924,-0.013829,0.165457,0.200957,65,x
17:27.2,34.694656,-26.503817,-55.045803,-0.003356,-0.0164,0.179394,0.199998,65,x
17:27.4,52.435116,-14.061069,-23.587786,-0.016291,-0.008795,0.131359,0.201,65,x
17:27.6,61.366413,2.648855,13.312977,-0.007226,0.012476,0.123024,0.201046,65,x
17:27.8,48.305344,-0.274809,50.610687,0.013342,0.026981,0.108005,0.199954,65,x
17:28.0,0.320611,17.778625,36.259541,0.030526,0.032745,0.091253,0.201068,65,x
17:28.2,-3.175573,-14.40458,-17.030535,0.024789,0.04514,0.131603,0.200933,65,x
17:28.4,6.496183,-23.412214,-3.580153,0.02579,0.053312,0.116286,0.200999,65,x
17:29.6,26.152672,-36.67939,19.12977,-0.013612,0.046384,0.121238,1.223046,66,x
17:29.8,-5.946565,34.442749,24.450382,-0.027793,0.034098,0.096341,0.201955,66,x
17:30.0,-33.908398,36.122139,35.64122,-2.70E-05,0.029931,0.101023,0.199999,66,x
17:30.2,-49.923664,6.099236,21.923664,0.016345,0.014099,0.119263,0.201001,66,x
17:30.4,-68.39695,45.870228,-40.068703,0.028469,-0.012449,0.132604,0.200002,66,x
17:30.6,-43.839695,-2.801527,-65.992363,-0.005954,-0.023355,0.159287,0.201997,66,x
17:30.8,24.412214,5.152672,-67.64122,-0.024437,-0.017672,0.183481,0.200002,66,x
17:31.0,67.412216,1.450382,-30.335878,-0.029579,-0.024681,0.143943,0.201036,66,x
17:31.2,60.351147,-4.061069,4.839694,-0.040241,-0.001624,0.124025,0.199963,66,x
17:31.4,47.824429,4.603054,40.396946,-0.020838,0.020892,0.127138,0.201,66,x
17:31.6,6.175572,42.213741,34.885498,-0.031663,0.012151,0.068223,0.200988,66,x
17:32.9,28.931297,-13.374045,20.51145,-0.02828,0.040214,0.110143,1.324004,67,x
17:33.1,-15.526717,20.938931,30.793894,-0.004465,0.027874,0.079535,0.200995,67,x
17:33.3,-45.687023,2.290076,43.305344,0.022759,0.017753,0.096097,0.200001,67,x
17:33.5,-69.053436,20.053434,-18.564886,0.025871,0.008985,0.139316,0.201,67,x
17:33.7,-23.61832,-19.877863,-50.34351,-0.012449,-0.015804,0.135716,0.201001,67,x
17:33.9,-3.19084,2.854962,-64.061066,-0.009499,-0.015831,0.13577,0.201048,67,x
17:34.1,35.083969,7.465649,-50.366413,-0.039971,-0.017482,0.157528,0.199951,67,x
17:34.3,67.167938,0.236641,-2.877863,-0.039024,-0.006305,0.134444,0.201,67,x
17:34.5,49.862595,6.801527,31.083969,-0.016345,0.011177,0.097721,0.200045,67,x
17:34.7,24.312977,32.801525,42.511452,0.018077,0.027739,0.097072,0.200956,67,x
17:36.1,24.259542,-61.709923,28.427481,-0.016562,0.041757,0.128437,1.324999,68,x
17:36.3,1.648855,31.610687,21.854961,-0.014153,0.024518,0.076153,0.20005,68,x
17:36.5,-48.511452,27.29771,25.832062,0.019295,0.025655,0.105326,0.201015,68,x
17:36.7,-47.0229,8.854961,-17.015266,0.00958,0.005872,0.139938,0.200935,68,x
17:36.9,-57.648853,-8.862596,-43.557251,0.019187,-0.011366,0.149166,0.2,68,x
17:37.1,-26.687023,-5.030534,-70.175575,0.012665,-0.010798,0.166567,0.201,68,x
17:37.3,40.519085,-8.740458,-45.473282,-0.011474,-0.022218,0.17612,0.201,68,x
17:37.5,63.717556,3.267176,-15.938931,-0.022624,-0.006333,0.130141,0.200001,68,x
17:37.7,57.534351,1.061069,37.839695,-0.038049,-0.000108,0.11634,0.200999,68,x
17:37.9,14.366412,24.160305,29.603054,0.019295,0.024302,0.126488,0.201048,68,x
17:38.1,-15.167939,4.122138,-7.076336,0.060754,0.036831,0.102186,0.200953,68,x
17:39.5,7.732824,21.564886,19.580153,-0.037752,0.033963,0.085543,1.423999,69,x
17:39.7,-30.167938,20.007633,29.793894,-0.013423,0.027874,0.110034,0.20035,69,x
17:39.9,-44.64122,28.931297,8.206107,-0.001001,0.026656,0.108438,0.200999,69,x
17:40.1,-54.870228,14.541985,-22.893129,0.012178,0.007361,0.116232,0.201001,69,x
17:40.3,-46.900764,13.19084,-51.519085,0.011447,-0.008037,0.162129,0.201,69,x
17:40.5,-7.175572,8.38168,-68.916031,-0.02238,-0.022786,0.159152,0.2,69,x
17:40.7,42.419846,-5.51145,-40.450382,-0.045518,-0.015317,0.165674,0.201044,69,x
17:40.9,69.145035,13.19084,-8.931297,-0.036074,-0.003329,0.129276,0.199956,69,x
17:41.1,44.198475,23.106871,44.740459,-0.030472,0.006766,0.097721,0.201,69,x
17:41.3,-3.725191,10.916031,62.534351,0.02579,0.027414,0.083568,0.201,69,x
17:42.8,-5.648855,2.160305,38.122139,-0.021623,0.038563,0.118288,1.524581,70,x
17:43.0,-26.259542,-1.473282,48.67939,0.012746,0.029281,0.104405,0.200996,70,x
17:43.2,-48.396946,35.030533,-5.473282,0.012367,0.021487,0.105813,0.201001,70,x
17:43.4,-68.503815,-15.229008,-7.908397,0.01732,0.000352,0.112064,0.200617,70,x
17:43.6,-39.213741,7.229008,-40.129772,0.029714,-0.014451,0.150411,0.199999,70,x
17:43.8,7.305344,1.290076,-68.618324,0.013585,-0.016102,0.1401,0.200999,70,x
17:44.0,25.450382,-22.251909,-60.908398,-0.021217,-0.022029,0.178934,0.201046,70,x
17:44.2,74.595421,4.29771,-8.648855,-0.01805,-0.009661,0.137367,0.200954,70,x
17:44.4,54.305344,18.312977,9.442748,-0.006224,0.016102,0.092038,0.2,70,x
17:46.1,36.908398,-19.045801,20.748091,-0.017699,0.038753,0.110116,1.626001,71,x
17:46.3,8.763359,9.145039,50.274811,-0.014857,0.026873,0.105353,0.199999,71,x
17:46.5,-59.900764,15.099236,26.099237,0.019647,0.025871,0.127056,0.201003,71,x
17:46.7,-59.770992,34.740459,-7.541985,0.035343,0.01326,0.14351,0.200997,71,x
