timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z
2025-09-30T12:57:23.641354,-70.076332,28.061069,-65.854965,0.043624,-0.028361,0.062026
2025-09-30T12:57:24.493519,-61,5.29771,4.984733,-0.006711,-0.021677,0.025411
2025-09-30T12:57:24.687416,36.916031,39.083969,-75.183205,0.056073,0.023517,0.121211
2025-09-30T12:57:24.902158,107.977097,-9.725191,28.923664,-0.022218,0.038996,0.164023
2025-09-30T12:57:25.091280,32.946564,26.442749,86.702293,-0.077208,0.040999,0.12638
2025-09-30T12:57:25.303925,-86.984734,-35.778625,47.015266,-0.009255,0.011934,0.059022
2025-09-30T12:57:25.495631,-107.167938,47.519085,-63.480915,0.047873,-0.025411,0.047007
2025-09-30T12:57:26.450141,3.679389,45.305344,-54.427483,0.056912,0.017455,0.105271
2025-09-30T12:57:26.649649,118.442749,-19.213741,11.427481,-0.01667,0.02552,0.176201
2025-09-30T12:57:26.854732,50.259541,6.251908,96.60305,-0.074448,0.036804,0.122537
2025-09-30T12:57:27.058582,-87.664124,-43.053436,36.206108,-0.006441,0.001705,0.056316
2025-09-30T12:57:27.261314,-77.824425,28.67939,-54.015266,0.028199,-0.025547,0.051418
2025-09-30T12:57:28.297258,-37.648853,35.816795,-32.824429,0.050714,0.003302,0.050579
2025-09-30T12:57:28.507130,92.839691,17.114504,-46.366413,0.007253,0.028794,0.182885
2025-09-30T12:57:28.702406,69.022903,-1.480916,95.305344,-0.071579,0.034748,0.149816
2025-09-30T12:57:28.910456,-69.335876,-21.61832,67.786263,-0.050525,0.023219,0.076829
2025-09-30T12:57:29.116038,-98.580154,-2.633588,-20.061069,0.011258,-0.019647,0.047223
2025-09-30T12:57:30.159931,-13.969465,7.030534,-26.748091,0.042325,-2.70E-05,0.04514
2025-09-30T12:57:30.366187,81.183205,46.435116,-39.076336,0.021027,0.034017,0.171898
2025-09-30T12:57:30.564397,68.854965,-10.740458,90.618324,-0.082377,0.02782,0.155012
2025-09-30T12:57:30.770403,-61.129772,-16.763359,74.503815,-0.040728,0.02073,0.070713
2025-09-30T12:57:30.965336,-81.725189,-42.0229,-24.106871,0.023328,-0.014505,0.053745
2025-09-30T12:57:31.821817,-39.801525,23.015266,-2.122137,0.000595,-0.027522,0.039862
2025-09-30T12:57:32.019166,40.335876,25.32061,-60.832062,0.048549,0.017266,0.113471
2025-09-30T12:57:32.226944,96.076332,7.931298,26.61832,-0.021704,0.043949,0.177581
2025-09-30T12:57:32.420055,37.923664,-2.916031,87.274811,-0.064976,0.038455,0.123674
2025-09-30T12:57:32.614072,-68.465652,-46.167938,34.580154,-0.01824,0.00682,0.050768
2025-09-30T12:57:32.828451,-98.870232,44.244274,-54.793892,0.055315,-0.038888,0.091849
2025-09-30T12:57:33.580314,-15.038168,24.801527,-11.961832,0.009445,-0.018971,0.038049
2025-09-30T12:57:33.774093,22.603054,27.198473,-55.587788,0.040458,0.024654,0.131278
2025-09-30T12:57:33.984541,86.770996,-6.305344,38.65649,-0.02828,0.038563,0.164754
2025-09-30T12:57:34.176032,10.80916,22.862595,86.28244,-0.060836,0.027333,0.116989
2025-09-30T12:57:34.371047,-61.465649,-40.335876,38.251907,-0.009607,0.009066,0.068954
2025-09-30T12:57:34.581089,-66.511452,17.854961,-45.938931,0.055369,-0.029768,0.080158
2025-09-30T12:57:35.534828,-21.480917,27.427481,-11.450381,0.030445,-0.007929,0.041567
2025-09-30T12:57:35.728600,57.992367,22.351145,-58.274811,0.046195,0.033476,0.147136
2025-09-30T12:57:35.938351,99.893127,-1.129771,70.221375,-0.046303,0.036615,0.168976
2025-09-30T12:57:36.132503,-17.916031,5.801527,94.343513,-0.063948,0.030066,0.090847
2025-09-30T12:57:36.340037,-79.435112,-32.213741,3.900763,-0.002111,-0.001597,0.054395
2025-09-30T12:57:36.534476,-43.70229,58.961834,-80.96183,0.035749,-0.036642,0.108925
2025-09-30T12:57:37.488923,-11.541985,10.122137,-40.305344,0.058616,0.001245,0.066546
2025-09-30T12:57:37.682035,99.618324,30.038168,-26.648855,0.004168,0.034098,0.154984
2025-09-30T12:57:37.890179,50.091602,-20.083969,85.39695,-0.080401,0.03648,0.145513
2025-09-30T12:57:38.092904,-68.832062,-10.526717,73.328247,-0.024302,0.018862,0.073311
2025-09-30T12:57:38.292509,-99.610687,-9.297709,-27.167938,0.019864,-0.0082,0.066302
2025-09-30T12:57:39.345453,-53.435116,23.274809,-1.984733,0.010284,-0.01253,0.053123
2025-09-30T12:57:39.553764,49.083969,29.083969,-62.709923,0.048008,0.008227,0.136609
2025-09-30T12:57:39.747792,79.67939,7.61832,38.809162,-0.037752,0.015723,0.167785
2025-09-30T12:57:39.955051,0.198473,-5.862596,82.908394,-0.055207,0.020865,0.108032
2025-09-30T12:57:40.149788,-79.740456,-45.38168,15.045801,-0.01142,-0.011393,0.047034
2025-09-30T12:57:41.201535,-25.961832,8.633588,-6.709924,0.01372,-0.01732,0.041432
2025-09-30T12:57:41.409986,39.954197,47.35878,-46.534351,0.034044,0.014208,0.132361
2025-09-30T12:57:41.590998,71.763359,-9.38168,32.511452,-0.030634,0.031581,0.166621
2025-09-30T12:57:41.804777,-6.908397,-1.526718,84.404579,-0.06457,0.009959,0.098695
2025-09-30T12:57:42.009693,-81.145035,-53.175571,28.70229,-0.013775,-0.004709,0.060619
2025-09-30T12:57:43.062392,-13.832061,-4.671756,-4.870229,0.019052,-0.016345,0.050308
2025-09-30T12:57:43.258151,25.786259,52.610687,-37.625954,0.035614,0.020405,0.142103
2025-09-30T12:57:43.455414,67.870232,4.78626,51.229008,-0.050633,0.033151,0.177744
2025-09-30T12:57:43.661197,-31.916031,-22.587786,97.022903,-0.062595,0.012854,0.090333
2025-09-30T12:57:43.854248,-62.671757,-59.793892,-0.748092,0.005277,-0.014289,0.040241
2025-09-30T12:57:44.807186,-18.51145,18.885496,-15.519084,0.006793,-0.012719,0.049957
2025-09-30T12:57:45.017879,40.946564,32.625954,-64.694656,0.035289,0.029335,0.134959
2025-09-30T12:57:45.212775,81.312981,12.923664,37.809162,-0.032772,0.037346,0.147407
2025-09-30T12:57:45.421717,12.465649,16.022902,92.824425,-0.065003,0.032935,0.129573
2025-09-30T12:57:45.616062,-87.259544,-24.595419,51.984734,-0.019999,0.004113,0.056749
2025-09-30T12:57:45.815910,-82.450378,12.480916,-49.282444,0.079021,-0.036236,0.067736
2025-09-30T12:57:46.664877,-33.244274,26.534351,-19.832062,0.010148,-0.01437,0.044517
2025-09-30T12:57:46.874932,44.068703,54.671757,-65.450378,0.034883,0.028605,0.142807
2025-09-30T12:57:47.070081,87.458015,2.755725,45.778625,-0.030607,0.045437,0.161696
2025-09-30T12:57:47.275761,11.694656,24.564886,96.465652,-0.056803,0.030715,0.10381
2025-09-30T12:57:47.479351,-104.977097,-40.862595,32.419846,-0.014451,-0.005818,0.056208
2025-09-30T12:57:48.628916,-14.534351,23.526718,-38.908398,0.027495,-0.010013,0.050471
2025-09-30T12:57:48.831055,84.137405,38.854961,-48.67939,0.018213,0.026386,0.156311
2025-09-30T12:57:49.026260,51.450382,-16.328245,62.305344,-0.044544,0.031825,0.154984
2025-09-30T12:57:49.234892,-16.152672,-6.473282,96.160309,-0.050714,0.018186,0.100048
2025-09-30T12:57:49.427110,-74.122139,-55.801525,11.534351,0.001597,-0.013369,0.04974
2025-09-30T12:57:50.284750,-5.603054,5.335878,2.351145,-0.0269,-0.029498,0.067439
2025-09-30T12:57:50.478847,-22.816793,26.984734,-42.725189,0.027333,-0.00479,0.057994
2025-09-30T12:57:50.688529,-10.931297,16.70229,-57.213741,0.020324,0.035424,0.146731
2025-09-30T12:57:50.882146,129.480911,5.244275,84.160309,-0.057453,0.049821,0.170762
2025-09-30T12:57:51.076486,-37.519085,3.503817,107,-0.055152,0.027387,0.094771
2025-09-30T12:57:51.287584,-78.824425,-46.603054,-11.206107,0.007659,-0.013856,0.041513
2025-09-30T12:57:52.130189,-17.534351,25.534351,-24.801527,0.005331,-0.02119,0.038726
2025-09-30T12:57:52.340278,47.396946,45.38168,-52.435116,0.034667,0.030661,0.135608
2025-09-30T12:57:52.535567,96.274811,10.297709,50.847328,-0.017157,0.044246,0.147678
2025-09-30T12:57:52.744166,21.282442,43.206108,93.297707,-0.07507,0.029687,0.12159
2025-09-30T12:57:52.938700,-102.503815,-39.671757,46.893131,-0.019025,0.009932,0.061377
2025-09-30T12:57:53.149666,-79.633591,14.984733,-63.816795,0.04993,-0.028713,0.097992
2025-09-30T12:57:53.891665,-27.374046,33,-18.305344,0.018023,-0.008958,0.043543
2025-09-30T12:57:54.102664,78.778625,12.21374,-41.587788,0.031284,0.035668,0.144917
2025-09-30T12:57:54.295313,78.450378,-18.48855,48.534351,-0.047683,0.04771,0.166323
2025-09-30T12:57:54.505946,-22.458015,14.572519,99.893127,-0.063461,0.032393,0.097478
2025-09-30T12:57:54.700220,-87.343513,-18.221375,9.114504,-0.00046,-0.009607,0.043786
2025-09-30T12:57:55.653862,-12.740458,30.893129,-42.091602,0.045978,0.015967,0.075747
2025-09-30T12:57:55.850656,116.435112,-4.236641,-18.648855,0.007875,0.044869,0.143212
2025-09-30T12:57:56.057867,50.305344,-5.183206,77.519081,-0.061593,0.046357,0.153469
2025-09-30T12:57:56.255064,-83.648857,7.694656,98.740456,-0.051905,0.030526,0.084271
2025-09-30T12:57:56.462190,-89.71756,-38.198475,-12.40458,0.0128,-0.012665,0.043489
2025-09-30T12:57:57.399831,-7.732824,48.725189,-49.763359,0.03491,0.01096,0.078209
2025-09-30T12:57:57.609096,112.969467,-8.19084,-15.503817,0.013179,0.05112,0.159747
2025-09-30T12:57:57.807740,56.137405,-30.152672,93.091606,-0.074096,0.049118,0.150167
2025-09-30T12:57:58.013991,-71.244278,-9.625955,109.091606,-0.030147,0.021568,0.069901
2025-09-30T12:57:58.208294,-121.60305,-13.183207,-38.969467,0.027684,-0.019972,0.048874
2025-09-30T12:57:59.068044,-29.641222,44.671757,-22.992367,0.010798,-0.016373,0.046439
2025-09-30T12:57:59.257031,48.35878,52.259541,-60.167938,0.031013,0.041459,0.1273
2025-09-30T12:57:59.466209,104.290077,-4,39.694656,-0.036453,0.051228,0.169138
2025-09-30T12:57:59.659673,-3.061069,8.442748,110.71756,-0.068548,0.037697,0.11136
2025-09-30T12:57:59.871038,-94.015266,-36.160305,28.893129,-0.013477,0.002814,0.042
2025-09-30T12:58:00.813722,0.587786,-1.938931,14.427481,-0.044219,-0.02165,0.075097
2025-09-30T12:58:01.020371,-20.954199,13.748092,-38.175571,0.031744,-0.011204,0.043678
2025-09-30T12:58:01.229726,59.64122,24.442749,-54.717556,0.017563,0.050714,0.156311
2025-09-30T12:58:01.424058,87.435112,-9.534351,81.580154,-0.079887,0.037535,0.16037
2025-09-30T12:58:01.617656,-65.465652,-3.938931,93.60305,-0.040755,0.032041,0.078588
2025-09-30T12:58:01.828287,-116.664124,-37.725189,-51.145039,0.030174,-0.021379,0.047954
2025-09-30T12:58:02.768521,-39.328243,27.503817,-12.770992,0.006387,-0.01621,0.046493
2025-09-30T12:58:02.978228,50.053436,33.64122,-63.183205,0.050687,0.03491,0.139478
2025-09-30T12:58:03.175695,111.083969,20.480917,38.221375,-0.054422,0.033313,0.180558
2025-09-30T12:58:03.380613,-23.206106,-0.251908,104.687019,-0.085002,0.018105,0.10289
2025-09-30T12:58:03.585859,-71.954201,-73.625954,-1.061069,0.022001,-0.021596,0.020378
2025-09-30T12:58:04.532043,4.229008,-3.076336,13.022901,-0.038049,-0.021135,0.072391
2025-09-30T12:58:04.738685,-17.282442,30.465649,-34.076336,0.024572,0.00617,0.059482
2025-09-30T12:58:04.934355,60.389313,50.824429,-76.671753,0.030174,0.039105,0.136095
2025-09-30T12:58:05.135744,54.007633,16.396946,79.076332,-0.063975,0.04817,0.175849
2025-09-30T12:58:05.337409,-46.961834,-39.305344,102.732826,-0.061674,0.028983,0.077479
2025-09-30T12:58:05.538382,-104.854965,-23.099237,-11.465649,0.006251,-0.019485,0.031338
2025-09-30T12:58:06.388700,-10.893129,35.610687,-32.931297,0.028983,-0.004601,0.066329
2025-09-30T12:58:06.584679,106.656487,49.122139,-40.106869,0.009742,0.042217,0.14029
2025-09-30T12:58:06.793985,33.671757,4.580153,58.030533,-0.068765,0.045762,0.158394
2025-09-30T12:58:06.994782,-43.442749,2.793893,104.557251,-0.067141,0.019593,0.092471
2025-09-30T12:58:07.198570,-72.709923,-48.671757,0.984733,-0.000514,-0.009769,0.041973
2025-09-30T12:58:08.151487,-48.458015,19.633587,2.816794,-0.007253,-0.029011,0.029741
2025-09-30T12:58:08.349019,36.35878,34.580154,-94.137405,0.052771,0.021487,0.097802
2025-09-30T12:58:08.554938,114.625954,5.679389,12.931297,-0.011123,0.044463,0.168813
2025-09-30T12:58:08.749736,15.778625,-16.465649,110.816795,-0.063704,0.031771,0.130466
2025-09-30T12:58:08.950356,-83.175575,-45.526718,63.832062,-0.01594,-0.001786,0.048252
2025-09-30T12:58:09.994906,-44.076336,28.374046,-33.992367,0.021541,-0.004628,0.056533
2025-09-30T12:58:10.203027,93.885498,52.526718,-67.312981,0.030607,0.040945,0.142644
2025-09-30T12:58:10.397204,63.64122,10.083969,65,-0.078778,0.032583,0.163049
2025-09-30T12:58:10.605438,-34.564884,-14.267176,98.290077,-0.060808,0.033719,0.099128
2025-09-30T12:58:10.799744,-117.664124,-65.847328,-8.938931,0.017644,-0.019106,0.038834
2025-09-30T12:58:11.862583,-19.007633,26.541985,-42.160305,0.044274,0.006089,0.076288
2025-09-30T12:58:12.047230,111.618324,22.931297,-33.923664,-0.00092,0.052338,0.162724
2025-09-30T12:58:12.265002,47.824429,-3.916031,75.816795,-0.090008,0.041594,0.14489
2025-09-30T12:58:12.450857,-88.923668,5.534351,95.954201,-0.036155,0.020432,0.071877
2025-09-30T12:58:12.665742,-117.511452,-47.961834,-43.114502,0.032339,-0.016318,0.052636
2025-09-30T12:58:13.617518,6.908397,47.076336,-55.64122,0.036696,0.019214,0.091822
2025-09-30T12:58:13.814345,125.809158,15.648855,-3.167939,-0.014045,0.043408,0.172629
2025-09-30T12:58:14.006636,37.938931,-9.007633,99.106873,-0.08622,0.037779,0.126596
2025-09-30T12:58:14.217696,-85.992363,-38.67939,75.068703,-0.022922,0.003816,0.05775
2025-09-30T12:58:14.412688,-101.809158,23.519083,-55.160305,0.05177,-0.033232,0.068981
2025-09-30T12:58:15.376530,-32.129772,49.045803,-28.312977,0.028469,-0.000866,0.045004
2025-09-30T12:58:15.560189,109.519081,57.488548,-48.587788,0.014397,0.052879,0.178826
2025-09-30T12:58:15.777917,62.931297,-6,82.32061,-0.099615,0.037292,0.149789
2025-09-30T12:58:15.978440,-82.244278,-16.763359,93.389313,-0.040458,0.023869,0.060375
2025-09-30T12:58:16.178956,-137.900757,-24.961832,-45.396946,0.042352,-0.028605,0.045112
2025-09-30T12:58:17.128077,-41.083969,25.587786,-14.725191,0.016562,-0.013585,0.051986
2025-09-30T12:58:17.326099,51.885498,42.229008,-62.748093,0.025925,0.026007,0.145648
2025-09-30T12:58:17.519704,87.618324,12.801527,53.221375,-0.070605,0.037373,0.175606
2025-09-30T12:58:17.727437,-40.427483,-13.992367,102.923668,-0.057047,0.023003,0.080645
2025-09-30T12:58:17.932563,-116.702293,-26.259542,-22.412214,0.015398,-0.014045,0.043029
2025-09-30T12:58:18.989464,-44.351147,39.984734,-28.114504,0.027333,-0.008552,0.054909
2025-09-30T12:58:19.170281,93.244278,51.809162,-56.694656,0.014289,0.032583,0.150519
2025-09-30T12:58:19.390206,51.198475,0.526718,64.656487,-0.054557,0.031392,0.157366
2025-09-30T12:58:19.590726,-41.564884,-22.641222,93.541985,-0.048414,0.016237,0.087627
2025-09-30T12:58:19.791378,-111.885498,-45.541985,-13.473283,0.021027,-0.015669,0.045627
2025-09-30T12:58:20.837049,-29.198473,22.946566,-14.740458,0.029606,-0.006116,0.051499
2025-09-30T12:58:21.042584,90.137405,41.053436,-59.755726,0.02763,0.046736,0.150465
2025-09-30T12:58:21.241059,63.412212,7.832061,87.870232,-0.085002,0.02192,0.156852
2025-09-30T12:58:21.434977,-61.694656,-18.572519,73.900764,-0.041757,0.026819,0.071525
2025-09-30T12:58:21.644188,-121.221375,-34.64122,-21.969465,0.031203,-0.022813,0.057886
2025-09-30T12:58:22.583278,-35.847328,14.022901,1.938931,-0.01299,-0.021379,0.039971
2025-09-30T12:58:22.801226,11.465649,16.801527,-74.748093,0.050633,0.015912,0.088141
2025-09-30T12:58:23.002112,100.870232,18.954199,9.40458,-0.007388,0.038536,0.176526
2025-09-30T12:58:23.202665,30.358778,-0.129771,82.664124,-0.080266,0.029119,0.123728
2025-09-30T12:58:23.403321,-79.213737,-28.977098,50.335876,-0.016589,0.003193,0.046817
2025-09-30T12:58:24.350717,-16.053434,22.022902,3.877863,-0.010771,-0.026169,0.033828
2025-09-30T12:58:24.548103,31.450382,45.763359,-86.03817,0.032231,0.027549,0.107626
2025-09-30T12:58:24.751806,118.175575,17.534351,18.427481,-0.013531,0.049524,0.174496
2025-09-30T12:58:24.956205,25.824427,-5.274809,106.427483,-0.074015,0.032474,0.121617
2025-09-30T12:58:25.141909,-85.778625,-64.32061,65.832062,-0.012584,-0.004601,0.046953
2025-09-30T12:58:26.195351,-49.938931,26.610687,-23.984734,0.019809,-0.011177,0.04974
2025-09-30T12:58:26.406576,110.427483,16.816793,-55.694656,0.029606,0.033963,0.13937
2025-09-30T12:58:26.616417,80.259544,-5.290076,56,-0.050308,0.033016,0.164592
2025-09-30T12:58:26.811785,-32.183205,8.358779,84.435112,-0.063677,0.031852,0.101375
2025-09-30T12:58:27.007116,-89.251907,-69.129768,4.19084,0.036588,-0.025465,0.036182
2025-09-30T12:58:28.059427,-45.129772,35.129772,-15.740458,-0.002436,-0.015804,0.04154
2025-09-30T12:58:28.271913,80.35878,66.793892,-79.763359,0.022056,0.031473,0.133335
2025-09-30T12:58:28.468147,105.908394,-40.748093,48.106869,-0.044003,0.043759,0.166053
2025-09-30T12:58:28.661394,-23.145039,-1.091603,103.503815,-0.076261,0.025087,0.110278
2025-09-30T12:58:28.858725,-95.076332,-61.374046,27.541985,-0.006874,-0.00728,0.04652
2025-09-30T12:58:29.070500,-75.106873,19.893129,-65.099236,0.049307,-0.037941,0.08235
2025-09-30T12:58:39.840693,-5.641222,-2.70229,0.099237,-0.023003,-0.015047,0.070957
2025-09-30T12:58:40.034323,-11.091603,19.496183,-65.763359,0.043164,0.009715,0.053204
2025-09-30T12:58:40.244271,35.351147,43.709923,-61.244274,0.014153,0.026196,0.152495
2025-09-30T12:58:40.438630,97.625954,-19.549618,86.335876,-0.020269,0.043759,0.15899
2025-09-30T12:58:40.646721,-68.389313,15.717557,135.43512,-0.038428,0.004898,0.088304
2025-09-30T12:58:40.840291,-82.503815,23.106871,-17.801527,-0.005872,-0.003762,0.049902
2025-09-30T12:58:41.049999,-35.038166,24.122137,-97.458015,0.017726,-0.032285,0.089603
2025-09-30T12:58:42.203292,-0.603053,-15.78626,2.526718,-0.006901,-0.014208,0.052338
2025-09-30T12:58:42.395524,-28.633587,9.916031,-109.786263,0.059807,-0.00184,0.065165
2025-09-30T12:58:42.603694,125.519081,42.496181,-25.755726,0.010067,0.084434,0.152116
2025-09-30T12:58:42.801721,134.396942,57.595421,170.267181,-0.046087,0.062946,0.142374
2025-09-30T12:58:43.008811,-127.35878,18.969465,105.412216,-0.030255,0.017022,0.095069
2025-09-30T12:58:43.202843,-150.28244,0.389313,-53.511452,0.002706,-0.023192,0.025438
2025-09-30T12:58:43.396590,-11.633588,50.221375,-119.625954,0.044815,-0.030851,0.116854
2025-09-30T12:58:44.349711,-57.190838,-1.053435,-19.305344,-0.008525,-0.027982,0.047277
2025-09-30T12:58:44.560612,9.603053,65.229004,-151.885498,0.025357,0.00847,0.075016
2025-09-30T12:58:44.755115,142.862595,80.351143,-29.832062,0.013937,0.079157,0.148084
2025-09-30T12:58:44.965291,84.389313,26.816793,157.251907,-0.034802,0.073771,0.150736
2025-09-30T12:58:45.158419,-96.412216,31.755726,156.71756,-0.038699,0.028794,0.084785
2025-09-30T12:58:45.352507,-150.541992,20.816793,-9.412213,0.006874,0.000704,0.077208
2025-09-30T12:58:46.210681,-37.885498,35.35878,-54.114502,0.001759,-0.018159,0.055261
2025-09-30T12:58:46.419448,15.328244,60.114502,-153.061066,0.03648,0.005088,0.08622
2025-09-30T12:58:46.618309,170.961838,63.900764,8.503817,0.012611,0.078453,0.166973
2025-09-30T12:58:46.824416,38.732826,22.312977,178.106873,-0.047602,0.056262,0.152008
2025-09-30T12:58:47.017938,-160.183212,-24.251909,119.847328,-0.039646,0.006955,0.063433
2025-09-30T12:58:47.971750,-34.740459,32.969467,6.419847,-0.015425,-0.024762,0.05794
2025-09-30T12:58:48.168994,-13.59542,31.587786,-136.022903,0.036534,-0.007821,0.055829
2025-09-30T12:58:48.375559,110.229004,42.267174,-63.732826,0.022949,0.04725,0.141886
2025-09-30T12:58:48.576403,95.923668,38.648853,89.648857,-0.015398,0.05775,0.152738
2025-09-30T12:58:48.781096,-43.496181,15.38168,150.091599,-0.040783,0.029119,0.110088
2025-09-30T12:58:48.968637,-106.39695,-9.229008,66.64122,-0.029525,0.00157,0.086166
2025-09-30T12:58:49.178805,-65.618324,0.984733,-79.725189,0.069685,-0.032366,0.066167
2025-09-30T12:58:50.023289,-20.801527,10.083969,-9.59542,-0.016427,-0.027008,0.058833
2025-09-30T12:58:50.226811,-31.083969,43.694656,-110.633591,0.044707,-0.00479,0.077289
2025-09-30T12:58:50.435382,102.061066,66.022903,-57.65649,0.030282,0.042217,0.119993
2025-09-30T12:58:50.627871,117.206108,31.610687,94.564888,-0.030634,0.070578,0.150871
2025-09-30T12:58:50.826417,-37.534351,32.244274,173.847336,-0.021541,0.036913,0.1168
2025-09-30T12:58:51.031997,-107.854965,13.572519,60.67939,-0.026331,0.003058,0.078886
2025-09-30T12:58:51.240789,-68.938934,27.51145,-91.473282,0.033828,-0.017753,0.068305
2025-09-30T12:58:52.178687,-18.236641,4.137404,-11.885496,0.00479,-0.019133,0.045789
2025-09-30T12:58:52.387585,-2.083969,35.557251,-140.595413,0.050796,0.009851,0.070037
2025-09-30T12:58:52.582144,128.534348,67.938934,-16.480917,0.033557,0.06752,0.163265
2025-09-30T12:58:52.791433,68.435112,39.229008,150.587784,-0.030851,0.046195,0.146325
2025-09-30T12:58:52.985066,-74.877861,1.114504,132.71756,-0.033259,0.028983,0.08649
2025-09-30T12:58:53.195651,-122.67939,21.541985,-50.938931,0.016318,-0.014911,0.03288
2025-09-30T12:58:53.389014,-6.259542,17.526718,-97.404579,0.02487,-0.036047,0.105136
2025-09-30T12:58:53.582354,12.854961,-6.725191,-7.755725,0.012611,-0.024978,0.09055
2025-09-30T12:58:55.150388,-8.076336,-10.458015,4.259542,-0.003247,-0.010175,0.051553
2025-09-30T12:58:55.344269,-6.274809,24.114504,-97.885498,0.029416,0.024356,0.083676
2025-09-30T12:58:55.537234,168.152664,59.274811,-36.526718,0.009228,0.086572,0.153198
2025-09-30T12:58:55.753106,107.595421,43.847328,151.198471,-0.022462,0.069658,0.118559
2025-09-30T12:58:55.958485,-82.816795,14.839695,190.07634,-0.003166,0.031798,0.101889
2025-09-30T12:58:56.154941,-171.992371,18.61832,12.442748,-0.001191,-0.018267,0.063921
2025-09-30T12:58:56.355542,-61.908398,85.557251,-107.801529,0.074745,-0.037833,0.107085
2025-09-30T12:58:57.302253,-50.854961,-5.091603,15.083969,-0.017401,-0.031987,0.052176
2025-09-30T12:58:57.506916,26.717558,51.244274,-123.297707,0.032014,0.001082,0.074989
2025-09-30T12:58:57.706308,131.885498,49.114502,-94.274811,0.034531,0.043597,0.135364
2025-09-30T12:58:57.900205,129.893127,27.290077,112.580154,-0.01004,0.074881,0.143294
2025-09-30T12:58:58.109878,-10.664123,33.557251,159.488556,-0.036561,0.037562,0.109195
2025-09-30T12:58:58.308083,-152.648849,21.51145,42.35878,-0.019268,-0.007523,0.065138
2025-09-30T12:58:59.567796,26.29771,8.702291,-15.59542,-0.020513,-0.023003,0.080077
2025-09-30T12:58:59.768823,-8.465649,17.099237,-47.229008,0.00866,0.012827,0.068251
2025-09-30T12:58:59.969464,52.32061,63.595421,-110.534348,0.034856,0.035397,0.098858
2025-09-30T12:59:00.170009,129.236649,-0.778626,41.244274,0.003762,0.089873,0.128031
2025-09-30T12:59:00.370691,89.267174,38.389313,157.740463,-0.022786,0.100346,0.111685
2025-09-30T12:59:00.563639,-122.770996,40,112.633591,-0.038996,0.02119,0.08714
2025-09-30T12:59:00.771713,-150.908401,4.564886,-19.633587,-0.00414,-0.005304,0.048387
2025-09-30T12:59:01.817836,8.480916,-23.526718,8,-0.001759,-0.015642,0.06208
2025-09-30T12:59:02.012857,5.91603,48.9771,-83.32061,0.003545,0.017834,0.075395
2025-09-30T12:59:02.220335,112.541985,21.282442,-23.038168,0.022164,0.06568,0.139018
2025-09-30T12:59:02.415140,70.519081,5.580153,109.221375,-0.04127,0.087032,0.135392
2025-09-30T12:59:02.626056,-62.221375,12.259542,118.648857,-0.038293,0.027143,0.086599
2025-09-30T12:59:02.820281,-117.541985,9.908397,-18.106871,-0.02146,0.012421,0.059347
2025-09-30T12:59:04.079745,-17.206106,4.755725,3.801527,-0.015344,-0.006414,0.055477
2025-09-30T12:59:04.283299,-33.244274,88.381676,-132.732819,0.02211,0.020351,0.069793
2025-09-30T12:59:04.483929,115.870232,50.442749,-64.160309,0.006657,0.09764,0.152955
2025-09-30T12:59:04.681549,86.450378,38.053436,135.450378,-0.043895,0.096016,0.105894
2025-09-30T12:59:04.873172,-65.145035,-2.854962,154.770996,-0.037156,0.046682,0.085949
2025-09-30T12:59:05.082506,-139.541992,-5.091603,0.229008,0.00111,0.009309,0.045762
2025-09-30T12:59:06.131122,-28.954199,12.007633,-1.015267,-0.027252,0.000514,0.052933
2025-09-30T12:59:06.326421,-8.137404,-1.664122,-93.564888,0.032718,0.031527,0.070903
2025-09-30T12:59:06.536266,97.229004,118.488548,-87.160309,0.015155,0.091984,0.150682
2025-09-30T12:59:06.729833,117.824425,55.854961,102.709923,-0.031933,0.08603,0.114229
2025-09-30T12:59:06.940163,-65.954201,33.954197,162.755722,-0.021568,0.056018,0.094961
2025-09-30T12:59:07.137936,-89.564888,2.160305,24.564886,0.001813,0.023815,0.065165
2025-09-30T12:59:07.344712,-72.694656,13.320611,-97.175575,0.038672,-0.009959,0.074367
2025-09-30T12:59:08.281336,0.625954,17.862595,12.641221,-0.029065,0.01594,0.089305
2025-09-30T12:59:08.490343,-27.137405,4.519084,-65.007637,-0.00479,0.001461,0.064922
2025-09-30T12:59:08.688362,-9.267176,9.244275,-119.022903,0.029444,0.028253,0.070361
2025-09-30T12:59:08.894762,88.870232,78.786263,-69.213737,0.007388,0.084921,0.13891
2025-09-30T12:59:09.088046,53.992367,19.29771,157.045807,-0.030959,0.090198,0.114554
2025-09-30T12:59:09.298598,-33.366413,15.732824,125.511452,-0.023192,0.057155,0.097775
2025-09-30T12:59:09.494216,-109.045799,0.328244,19.824427,-0.011772,0.016427,0.067709
2025-09-30T12:59:09.688861,-70.648857,2.641221,-71.297707,0.022137,-0.014803,0.064732
2025-09-30T12:59:10.741616,-55.122139,-11.145039,-6.946565,-0.01096,-0.000352,0.050363
2025-09-30T12:59:10.949862,15.839695,60.29771,-125.32061,0.014911,0.035803,0.086274
2025-09-30T12:59:11.143656,116.496185,90.114502,-28.114504,0.005006,0.081592,0.165241
2025-09-30T12:59:11.353476,23.236641,7.587786,136.870224,-0.026467,0.072716,0.109493
